"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"2627","H","Horita","Octopus","","","Horita"
"2628","H","Horita","Octopus","","","Horita"
"2629","H","Horita","Octopus","","","Horita"
"2630","F","Fia","Fish","","","Fia"
"2631","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2632","H","Horita","Octopus","","","Horita"
"2633","H","Horita","Octopus","","","Horita"
"2634","A","Angisy","Squid","","","Angisy"
"2635","F","Fia","Fish","","","Fia"
"2636","F","Fia","Fish","","","Fia"
"2637","F","Fia","Fish","","","Fia"
"2638","H","Horita","Octopus","","","Horita"
"2639","A","Angisy","Squid","","","Angisy"
"2640","H","Horita","Octopus","","","Horita"
"2641","F","Fia","Fish","","","Fia"
"2642","H","Horita","Octopus","","","Horita"
"2643","H","Horita","Octopus","","","Horita"
"2644","H","Horita","Octopus","","","Horita"
"2645","H","Horita","Octopus","","","Horita"
"2646","H","Horita","Octopus","","","Horita"
"2647","H","Horita","Octopus","","","Horita"
"2648","F","Fia","Fish","","","Fia"
"2649","H","Horita","Octopus","","","Horita"
"2650","H","Horita","Octopus","","","Horita"
"2651","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2652","F","Fia","Fish","","","Fia"
"2653","",NA,NA,NA,NA,NA
"2654","H","Horita","Octopus","","","Horita"
"2655","F","Fia","Fish","","","Fia"
"2656","F","Fia","Fish","","","Fia"
"2657","",NA,NA,NA,NA,NA
"2658","A","Angisy","Squid","","","Angisy"
"2659","H","Horita","Octopus","","","Horita"
"2660","H","Horita","Octopus","","","Horita"
"2661","H","Horita","Octopus","","","Horita"
"2662","B","Bozike","Chicoreus ramosus","","","Bozike"
"2663","B","Bozike","Chicoreus ramosus","","","Bozike"
"2664","H","Horita","Octopus","","","Horita"
"2665","H","Horita","Octopus","","","Horita"
"2666","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2667","",NA,NA,NA,NA,NA
"2668","",NA,NA,NA,NA,NA
"2669","H","Horita","Octopus","","","Horita"
"2670","B","Bozike","Chicoreus ramosus","","","Bozike"
"2671","H","Horita","Octopus","","","Horita"
"2672","H","Horita","Octopus","","","Horita"
"2673","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2674","F","Fia","Fish","","","Fia"
"2675","F","Fia","Fish","","","Fia"
"2676","A","Angisy","Squid","","","Angisy"
"2677","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2678","H","Horita","Octopus","","","Horita"
"2679","H","Horita","Octopus","","","Horita"
"2680","H","Horita","Octopus","","","Horita"
"2681","B","Bozike","Chicoreus ramosus","","","Bozike"
"2682","F","Fia","Fish","","","Fia"
"2683","H","Horita","Octopus","","","Horita"
"2684","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2685","",NA,NA,NA,NA,NA
"2686","H","Horita","Octopus","","","Horita"
"2687","H","Horita","Octopus","","","Horita"
"2688","H","Horita","Octopus","","","Horita"
"2689","H","Horita","Octopus","","","Horita"
"2690","F","Fia","Fish","","","Fia"
"2691","H","Horita","Octopus","","","Horita"
"2692","B","Bozike","Chicoreus ramosus","","","Bozike"
"2693","F","Fia","Fish","","","Fia"
"2694","F","Fia","Fish","","","Fia"
"2695","H","Horita","Octopus","","","Horita"
"2696","A","Angisy","Squid","","","Angisy"
"2697","",NA,NA,NA,NA,NA
"2698","",NA,NA,NA,NA,NA
"2699","H","Horita","Octopus","","","Horita"
"2700","H","Horita","Octopus","","","Horita"
"2701","F","Fia","Fish","","","Fia"
"2702","H","Horita","Octopus","","","Horita"
"2703","H","Horita","Octopus","","","Horita"
"2704","H","Horita","Octopus","","","Horita"
"2705","F","Fia","Fish","","","Fia"
"2706","H","Horita","Octopus","","","Horita"
"2707","H","Horita","Octopus","","","Horita"
"2708","H","Horita","Octopus","","","Horita"
"2709","H","Horita","Octopus","","","Horita"
"2710","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2711","H","Horita","Octopus","","","Horita"
"2712","H","Horita","Octopus","","","Horita"
"2713","F","Fia","Fish","","","Fia"
"2714","F","Fia","Fish","","","Fia"
"2715","B","Bozike","Chicoreus ramosus","","","Bozike"
"2716","H","Horita","Octopus","","","Horita"
"2717","A","Angisy","Squid","","","Angisy"
"2718","H","Horita","Octopus","","","Horita"
"2719","F","Fia","Fish","","","Fia"
"2720","",NA,NA,NA,NA,NA
"2721","H","Horita","Octopus","","","Horita"
"2722","H","Horita","Octopus","","","Horita"
"2723","F","Fia","Fish","","","Fia"
"2724","F","Fia","Fish","","","Fia"
"2725","H","Horita","Octopus","","","Horita"
"2726","H","Horita","Octopus","","","Horita"
"2727","F","Fia","Fish","","","Fia"
"2728","H","Horita","Octopus","","","Horita"
"2729","F","Fia","Fish","","","Fia"
"2730","H","Horita","Octopus","","","Horita"
"2731","H","Horita","Octopus","","","Horita"
"2732","",NA,NA,NA,NA,NA
"2733","H","Horita","Octopus","","","Horita"
"2734","F","Fia","Fish","","","Fia"
"2735","F","Fia","Fish","","","Fia"
"2736","B","Bozike","Chicoreus ramosus","","","Bozike"
"2737","H","Horita","Octopus","","","Horita"
"2738","H","Horita","Octopus","","","Horita"
"2739","H","Horita","Octopus","","","Horita"
"2740","H","Horita","Octopus","","","Horita"
"2741","A","Angisy","Squid","","","Angisy"
"2742","H","Horita","Octopus","","","Horita"
"2743","A","Angisy","Squid","","","Angisy"
"2744","H","Horita","Octopus","","","Horita"
"2745","H","Horita","Octopus","","","Horita"
"2746","H","Horita","Octopus","","","Horita"
"2747","H","Horita","Octopus","","","Horita"
"2748","H","Horita","Octopus","","","Horita"
"2749","H","Horita","Octopus","","","Horita"
"2750","H","Horita","Octopus","","","Horita"
"2751","H","Horita","Octopus","","","Horita"
"2752","H","Horita","Octopus","","","Horita"
"2753","H","Horita","Octopus","","","Horita"
"2754","H","Horita","Octopus","","","Horita"
"2755","F","Fia","Fish","","","Fia"
"2756","H","Horita","Octopus","","","Horita"
"2757","A","Angisy","Squid","","","Angisy"
"2758","F","Fia","Fish","","","Fia"
"2759","H","Horita","Octopus","","","Horita"
"2760","H","Horita","Octopus","","","Horita"
"2761","B","Bozike","Chicoreus ramosus","","","Bozike"
"2762","B","Bozike","Chicoreus ramosus","","","Bozike"
"2763","H","Horita","Octopus","","","Horita"
"2764","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2765","H","Horita","Octopus","","","Horita"
"2766","H","Horita","Octopus","","","Horita"
"2767","H","Horita","Octopus","","","Horita"
"2768","H","Horita","Octopus","","","Horita"
"2769","H","Horita","Octopus","","","Horita"
"2770","F","Fia","Fish","","","Fia"
"2771","F","Fia","Fish","","","Fia"
"2772","H","Horita","Octopus","","","Horita"
"2773","H","Horita","Octopus","","","Horita"
"2774","F","Fia","Fish","","","Fia"
"2775","F","Fia","Fish","","","Fia"
"2776","B","Bozike","Chicoreus ramosus","","","Bozike"
"2777","H","Horita","Octopus","","","Horita"
"2778","H","Horita","Octopus","","","Horita"
"2779","H","Horita","Octopus","","","Horita"
"2780","A","Angisy","Squid","","","Angisy"
"2781","H","Horita","Octopus","","","Horita"
"2782","H","Horita","Octopus","","","Horita"
"2783","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2784","",NA,NA,NA,NA,NA
"2785","",NA,NA,NA,NA,NA
"2786","F","Fia","Fish","","","Fia"
"2787","F","Fia","Fish","","","Fia"
"2788","H","Horita","Octopus","","","Horita"
"2789","H","Horita","Octopus","","","Horita"
"2790","H","Horita","Octopus","","","Horita"
"2791","",NA,NA,NA,NA,NA
"2792","F","Fia","Fish","","","Fia"
"2793","H","Horita","Octopus","","","Horita"
"2794","H","Horita","Octopus","","","Horita"
"2795","H","Horita","Octopus","","","Horita"
"2796","B","Bozike","Chicoreus ramosus","","","Bozike"
"2797","H","Horita","Octopus","","","Horita"
"2798","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2799","H","Horita","Octopus","","","Horita"
"2800","H","Horita","Octopus","","","Horita"
"2801","F","Fia","Fish","","","Fia"
"2802","",NA,NA,NA,NA,NA
"2803","H","Horita","Octopus","","","Horita"
"2804","F","Fia","Fish","","","Fia"
"2805","F","Fia","Fish","","","Fia"
"2806","B","Bozike","Chicoreus ramosus","","","Bozike"
"2807","H","Horita","Octopus","","","Horita"
"2808","H","Horita","Octopus","","","Horita"
"2809","H","Horita","Octopus","","","Horita"
"2810","H","Horita","Octopus","","","Horita"
"2811","",NA,NA,NA,NA,NA
"2812","",NA,NA,NA,NA,NA
"2813","B","Bozike","Chicoreus ramosus","","","Bozike"
"2814","F","Fia","Fish","","","Fia"
"2815","A","Angisy","Squid","","","Angisy"
"2816","L","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"2817","F","Fia","Fish","","","Fia"
"2818","H","Horita","Octopus","","","Horita"
"2819","H","Horita","Octopus","","","Horita"
"2820","H","Horita","Octopus","","","Horita"
"2821","H","Horita","Octopus","","","Horita"
"2822","H","Horita","Octopus","","","Horita"
"2823","H","Horita","Octopus","","","Horita"
"2824","H","Horita","Octopus","","","Horita"
"2825","H","Horita","Octopus","","","Horita"
"2826","H","Horita","Octopus","","","Horita"
"2827","",NA,NA,NA,NA,NA
"2828","",NA,NA,NA,NA,NA
"2829","H","Horita","Octopus","","","Horita"
"2830","F","Fia","Fish","","","Fia"
"2831","H","Horita","Octopus","","","Horita"
"2832","",NA,NA,NA,NA,NA
"2833","F","Fia","Fish","","","Fia"
"2834","F","Fia","Fish","","","Fia"
"2835","B","Bozike","Chicoreus ramosus","","","Bozike"
"2836","",NA,NA,NA,NA,NA
"2837","A","Angisy","Squid","","","Angisy"
"2838","H","Horita","Octopus","","","Horita"
"2839","H","Horita","Octopus","","","Horita"
"2840","H","Horita","Octopus","","","Horita"
"2841","H","Horita","Octopus","","","Horita"
"2842","H","Horita","Octopus","","","Horita"
"2843","F","Fia","Fish","","","Fia"
"2844","F","Fia","Fish","","","Fia"
"2845","F","Fia","Fish","","","Fia"
"2846","H","Horita","Octopus","","","Horita"
"2847","H","Horita","Octopus","","","Horita"
"2848","",NA,NA,NA,NA,NA
"2849","H","Horita","Octopus","","","Horita"
"2850","H","Horita","Octopus","","","Horita"
"2851","B","Bozike","Chicoreus ramosus","","","Bozike"
"2852","F","Fia","Fish","","","Fia"
"2853","H","Horita","Octopus","","","Horita"
"2854","F","Fia","Fish","","","Fia"
"2855","B","Bozike","Chicoreus ramosus","","","Bozike"
"2856","A","Angisy","Squid","","","Angisy"
"2857","H","Horita","Octopus","","","Horita"
"2858","F","Fia","Fish","","","Fia"
"2859","B","Bozike","Chicoreus ramosus","","","Bozike"
"2860","F","Fia","Fish","","","Fia"
"2861","H","Horita","Octopus","","","Horita"
"2862","H","Horita","Octopus","","","Horita"
"2863","H","Horita","Octopus","","","Horita"
"2864","H","Horita","Octopus","","","Horita"
"2865","A","Angisy","Squid","","","Angisy"
"2866","A","Angisy","Squid","","","Angisy"
"2867","H","Horita","Octopus","","","Horita"
"2868","F","Fia","Fish","","","Fia"
"2869","H","Horita","Octopus","","","Horita"
"2870","B","Bozike","Chicoreus ramosus","","","Bozike"
"2871","H","Horita","Octopus","","","Horita"
"2872","B","Bozike","Chicoreus ramosus","","","Bozike"
"2873","F","Fia","Fish","","","Fia"
"2874","F","Fia","Fish","","","Fia"
"2875","F","Fia","Fish","","","Fia"
"2876","B","Bozike","Chicoreus ramosus","","","Bozike"
"2877","A","Angisy","Squid","","","Angisy"
"2878","",NA,NA,NA,NA,NA
"2879","H","Horita","Octopus","","","Horita"
"2880","H","Horita","Octopus","","","Horita"
"2881","H","Horita","Octopus","","","Horita"
"2882","H","Horita","Octopus","","","Horita"
"2883","H","Horita","Octopus","","","Horita"
"2884","H","Horita","Octopus","","","Horita"
"2885","H","Horita","Octopus","","","Horita"
"2886","F","Fia","Fish","","","Fia"
"2887","H","Horita","Octopus","","","Horita"
"2888","H","Horita","Octopus","","","Horita"
"2889","H","Horita","Octopus","","","Horita"
"2890","H","Horita","Octopus","","","Horita"
"2891","H","Horita","Octopus","","","Horita"
"2892","A","Angisy","Squid","","","Angisy"
"2893","A","Angisy","Squid","","","Angisy"
"2894","F","Fia","Fish","","","Fia"
"2895","H","Horita","Octopus","","","Horita"
"2896","F","Fia","Fish","","","Fia"
"2897","A","Angisy","Squid","","","Angisy"
"2898","A","Angisy","Squid","","","Angisy"
"2899","F","Fia","Fish","","","Fia"
"2900","B","Bozike","Chicoreus ramosus","","","Bozike"
"2901","H","Horita","Octopus","","","Horita"
"2902","H","Horita","Octopus","","","Horita"
"2903","",NA,NA,NA,NA,NA
"2904","H","Horita","Octopus","","","Horita"
"2905","H","Horita","Octopus","","","Horita"
"2906","H","Horita","Octopus","","","Horita"
"2907","H","Horita","Octopus","","","Horita"
"2908","H","Horita","Octopus","","","Horita"
"2909","F","Fia","Fish","","","Fia"
"2910","H","Horita","Octopus","","","Horita"
"2911","H","Horita","Octopus","","","Horita"
"2912","H","Horita","Octopus","","","Horita"
"2913","H","Horita","Octopus","","","Horita"
"2914","B","Bozike","Chicoreus ramosus","","","Bozike"
"2915","F","Fia","Fish","","","Fia"
"2916","B","Bozike","Chicoreus ramosus","","","Bozike"
"2917","H","Horita","Octopus","","","Horita"
"2918","F","Fia","Fish","","","Fia"
"2919","H","Horita","Octopus","","","Horita"
"2920","H","Horita","Octopus","","","Horita"
"2921","F","Fia","Fish","","","Fia"
"2922","B","Bozike","Chicoreus ramosus","","","Bozike"
"2923","F","Fia","Fish","","","Fia"
"2924","H","Horita","Octopus","","","Horita"
"2925","F","Fia","Fish","","","Fia"
"2926","H","Horita","Octopus","","","Horita"
"2927","H","Horita","Octopus","","","Horita"
"2928","H","Horita","Octopus","","","Horita"
"2929","H","Horita","Octopus","","","Horita"
"2930","H","Horita","Octopus","","","Horita"
"2931","H","Horita","Octopus","","","Horita"
"2932","H","Horita","Octopus","","","Horita"
"2933","H","Horita","Octopus","","","Horita"
"2934","H","Horita","Octopus","","","Horita"
"2935","H","Horita","Octopus","","","Horita"
"2936","H","Horita","Octopus","","","Horita"
"2937","H","Horita","Octopus","","","Horita"
"2938","H","Horita","Octopus","","","Horita"
"2939","H","Horita","Octopus","","","Horita"
"2940","H","Horita","Octopus","","","Horita"
"2941","H","Horita","Octopus","","","Horita"
"2942","H","Horita","Octopus","","","Horita"
"2943","H","Horita","Octopus","","","Horita"
"2944","H","Horita","Octopus","","","Horita"
"2945","F","Fia","Fish","","","Fia"
"2946","H","Horita","Octopus","","","Horita"
"2947","FIA BANA","","","","",""
"2948","F","Fia","Fish","","","Fia"
"2949","F","Fia","Fish","","","Fia"
"2950","B","Bozike","Chicoreus ramosus","","","Bozike"
"2951","B","Bozike","Chicoreus ramosus","","","Bozike"
"2952","H","Horita","Octopus","","","Horita"
"2953","F","Fia","Fish","","","Fia"
"2954","H","Horita","Octopus","","","Horita"
"2955","H","Horita","Octopus","","","Horita"
"2956","H","Horita","Octopus","","","Horita"
"2957","H","Horita","Octopus","","","Horita"
"2958","H","Horita","Octopus","","","Horita"
"2959","H","Horita","Octopus","","","Horita"
"2960","H","Horita","Octopus","","","Horita"
"2961","F","Fia","Fish","","","Fia"
"2962","F","Fia","Fish","","","Fia"
"2963","H","Horita","Octopus","","","Horita"
"2964","B","Bozike","Chicoreus ramosus","","","Bozike"
"2965","H","Horita","Octopus","","","Horita"
"2966","H","Horita","Octopus","","","Horita"
"2967","F","Fia","Fish","","","Fia"
"2968","H","Horita","Octopus","","","Horita"
"2969","H","Horita","Octopus","","","Horita"
"2970","F","Fia","Fish","","","Fia"
"2971","B","Bozike","Chicoreus ramosus","","","Bozike"
"2972","F","Fia","Fish","","","Fia"
"2973","B","Bozike","Chicoreus ramosus","","","Bozike"
"2974","F","Fia","Fish","","","Fia"
"2975","B","Bozike","Chicoreus ramosus","","","Bozike"
"2976","H","Horita","Octopus","","","Horita"
"2977","B","Bozike","Chicoreus ramosus","","","Bozike"
"2978","H","Horita","Octopus","","","Horita"
"2979","B","Bozike","Chicoreus ramosus","","","Bozike"
"2980","H","Horita","Octopus","","","Horita"
"2981","H","Horita","Octopus","","","Horita"
"2982","H","Horita","Octopus","","","Horita"
"2983","H","Horita","Octopus","","","Horita"
"2984","H","Horita","Octopus","","","Horita"
"2985","H","Horita","Octopus","","","Horita"
"2986","F","Fia","Fish","","","Fia"
"2987","F","Fia","Fish","","","Fia"
"2988","B","Bozike","Chicoreus ramosus","","","Bozike"
"2989","F","Fia","Fish","","","Fia"
"2990","B","Bozike","Chicoreus ramosus","","","Bozike"
"2991","H","Horita","Octopus","","","Horita"
"2992","H","Horita","Octopus","","","Horita"
"2993","A","Angisy","Squid","","","Angisy"
"2994","H","Horita","Octopus","","","Horita"
"2995","H","Horita","Octopus","","","Horita"
"2996","H","Horita","Octopus","","","Horita"
"2997","F","Fia","Fish","","","Fia"
"2998","F","Fia","Fish","","","Fia"
"2999","H","Horita","Octopus","","","Horita"
"3000","B","Bozike","Chicoreus ramosus","","","Bozike"
"3001","H","Horita","Octopus","","","Horita"
"3002","B","Bozike","Chicoreus ramosus","","","Bozike"
"3003","H","Horita","Octopus","","","Horita"
"3004","H","Horita","Octopus","","","Horita"
"3005","F","Fia","Fish","","","Fia"
"3006","B","Bozike","Chicoreus ramosus","","","Bozike"
"3007","F","Fia","Fish","","","Fia"
"3008","B","Bozike","Chicoreus ramosus","","","Bozike"
"3009","H","Horita","Octopus","","","Horita"
"3010","A","Angisy","Squid","","","Angisy"
"3011","H","Horita","Octopus","","","Horita"
"3012","B","Bozike","Chicoreus ramosus","","","Bozike"
"3013","H","Horita","Octopus","","","Horita"
"3014","A","Angisy","Squid","","","Angisy"
"3015","H","Horita","Octopus","","","Horita"
"3016","H","Horita","Octopus","","","Horita"
"3017","H","Horita","Octopus","","","Horita"
"3018","H","Horita","Octopus","","","Horita"
"3019","F","Fia","Fish","","","Fia"
"3020","H","Horita","Octopus","","","Horita"
"3021","H","Horita","Octopus","","","Horita"
"3022","H","Horita","Octopus","","","Horita"
"3023","F","Fia","Fish","","","Fia"
"3024","B","Bozike","Chicoreus ramosus","","","Bozike"
"3025","H","Horita","Octopus","","","Horita"
"3026","F","Fia","Fish","","","Fia"
"3027","B","Bozike","Chicoreus ramosus","","","Bozike"
"3028","H","Horita","Octopus","","","Horita"
"3029","H","Horita","Octopus","","","Horita"
"3030","H","Horita","Octopus","","","Horita"
"3031","H","Horita","Octopus","","","Horita"
"3032","H","Horita","Octopus","","","Horita"
"3033","F","Fia","Fish","","","Fia"
"3034","H","Horita","Octopus","","","Horita"
"3035","H","Horita","Octopus","","","Horita"
"3036","H","Horita","Octopus","","","Horita"
"3037","H","Horita","Octopus","","","Horita"
"3038","H","Horita","Octopus","","","Horita"
"3039","H","Horita","Octopus","","","Horita"
"3040","H","Horita","Octopus","","","Horita"
"3041","F","Fia","Fish","","","Fia"
"3042","H","Horita","Octopus","","","Horita"
"3043","H","Horita","Octopus","","","Horita"
"3044","B","Bozike","Chicoreus ramosus","","","Bozike"
"3045","F","Fia","Fish","","","Fia"
"3046","F","Fia","Fish","","","Fia"
"3047","B","Bozike","Chicoreus ramosus","","","Bozike"
"3048","F","Fia","Fish","","","Fia"
"3049","H","Horita","Octopus","","","Horita"
"3050","H","Horita","Octopus","","","Horita"
"3051","H","Horita","Octopus","","","Horita"
"3052","A","Angisy","Squid","","","Angisy"
"3053","H","Horita","Octopus","","","Horita"
"3054","A","Angisy","Squid","","","Angisy"
"3055","H","Horita","Octopus","","","Horita"
"3056","B","Bozike","Chicoreus ramosus","","","Bozike"
"3057","H","Horita","Octopus","","","Horita"
"3058","H","Horita","Octopus","","","Horita"
"3059","H","Horita","Octopus","","","Horita"
"3060","B","Bozike","Chicoreus ramosus","","","Bozike"
"3061","H","Horita","Octopus","","","Horita"
"3062","H","Horita","Octopus","","","Horita"
"3063","H","Horita","Octopus","","","Horita"
"3064","H","Horita","Octopus","","","Horita"
"3065","F","Fia","Fish","","","Fia"
"3066","B","Bozike","Chicoreus ramosus","","","Bozike"
"3067","B","Bozike","Chicoreus ramosus","","","Bozike"
"3068","H","Horita","Octopus","","","Horita"
"3069","F","Fia","Fish","","","Fia"
"3070","H","Horita","Octopus","","","Horita"
"3071","H","Horita","Octopus","","","Horita"
"3072","H","Horita","Octopus","","","Horita"
"3073","B","Bozike","Chicoreus ramosus","","","Bozike"
"3074","A","Angisy","Squid","","","Angisy"
"3075","A","Angisy","Squid","","","Angisy"
"3076","H","Horita","Octopus","","","Horita"
"3077","B","Bozike","Chicoreus ramosus","","","Bozike"
"3078","H","Horita","Octopus","","","Horita"
"3079","H","Horita","Octopus","","","Horita"
"3080","B","Bozike","Chicoreus ramosus","","","Bozike"
"3081","F","Fia","Fish","","","Fia"
"3082","H","Horita","Octopus","","","Horita"
"3083","H","Horita","Octopus","","","Horita"
"3084","F","Fia","Fish","","","Fia"
"3085","B","Bozike","Chicoreus ramosus","","","Bozike"
"3086","H","Horita","Octopus","","","Horita"
"3087","F","Fia","Fish","","","Fia"
"3088","B","Bozike","Chicoreus ramosus","","","Bozike"
"3089","F","Fia","Fish","","","Fia"
"3090","H","Horita","Octopus","","","Horita"
"3091","H","Horita","Octopus","","","Horita"
"3092","H","Horita","Octopus","","","Horita"
"3093","H","Horita","Octopus","","","Horita"
"3094","H","Horita","Octopus","","","Horita"
"3095","A","Angisy","Squid","","","Angisy"
"3096","A","Angisy","Squid","","","Angisy"
"3097","H","Horita","Octopus","","","Horita"
"3098","H","Horita","Octopus","","","Horita"
"3099","H","Horita","Octopus","","","Horita"
"3100","H","Horita","Octopus","","","Horita"
"3101","H","Horita","Octopus","","","Horita"
"3102","F","Fia","Fish","","","Fia"
"3103","H","Horita","Octopus","","","Horita"
"3104","B","Bozike","Chicoreus ramosus","","","Bozike"
"3105","H","Horita","Octopus","","","Horita"
"3106","F","Fia","Fish","","","Fia"
"3107","B","Bozike","Chicoreus ramosus","","","Bozike"
"3108","",NA,NA,NA,NA,NA
"3109","",NA,NA,NA,NA,NA
"3110","",NA,NA,NA,NA,NA
"3111","",NA,NA,NA,NA,NA
"3112","",NA,NA,NA,NA,NA
"3113","",NA,NA,NA,NA,NA
"3114","",NA,NA,NA,NA,NA
"3115","",NA,NA,NA,NA,NA
"3116","",NA,NA,NA,NA,NA
"3117","",NA,NA,NA,NA,NA
"3118","",NA,NA,NA,NA,NA
"3119","",NA,NA,NA,NA,NA
"3120","",NA,NA,NA,NA,NA
"3121","",NA,NA,NA,NA,NA
"3122","",NA,NA,NA,NA,NA
"3123","",NA,NA,NA,NA,NA
"3124","",NA,NA,NA,NA,NA
"3125","",NA,NA,NA,NA,NA
"3126","",NA,NA,NA,NA,NA
"3127","",NA,NA,NA,NA,NA
"3128","",NA,NA,NA,NA,NA
"3129","",NA,NA,NA,NA,NA
"3130","",NA,NA,NA,NA,NA
"3131","",NA,NA,NA,NA,NA
"3132","",NA,NA,NA,NA,NA
"3133","",NA,NA,NA,NA,NA
"3134","",NA,NA,NA,NA,NA
"3135","",NA,NA,NA,NA,NA
"3136","",NA,NA,NA,NA,NA
"3137","",NA,NA,NA,NA,NA
"3138","",NA,NA,NA,NA,NA
"3139","",NA,NA,NA,NA,NA
"3140","",NA,NA,NA,NA,NA
"3141","",NA,NA,NA,NA,NA
"3142","",NA,NA,NA,NA,NA
"3143","",NA,NA,NA,NA,NA
"3144","",NA,NA,NA,NA,NA
"3145","",NA,NA,NA,NA,NA
"3146","",NA,NA,NA,NA,NA
"3147","",NA,NA,NA,NA,NA
"3148","",NA,NA,NA,NA,NA
"3149","",NA,NA,NA,NA,NA
"3150","",NA,NA,NA,NA,NA
"3151","",NA,NA,NA,NA,NA
"3152","",NA,NA,NA,NA,NA
"3153","",NA,NA,NA,NA,NA
"3154","",NA,NA,NA,NA,NA
"3155","",NA,NA,NA,NA,NA
"3156","",NA,NA,NA,NA,NA
"3157","",NA,NA,NA,NA,NA
"3158","",NA,NA,NA,NA,NA
"3159","",NA,NA,NA,NA,NA
"3160","",NA,NA,NA,NA,NA
"3161","",NA,NA,NA,NA,NA
