Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1987,NORTH CAROLINA,"FLOUNDER, SUMMER",403100.00,183,,Public,Recreational,,172735,MRIP
1987,NORTH CAROLINA,"FLOUNDER, SUMMER",5362322.00,"2,432",6251598.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1987,RHODE ISLAND,"FLOUNDER, SUMMER",272326.00,124,,Public,Recreational,,172735,MRIP
1987,RHODE ISLAND,"FLOUNDER, SUMMER",4774000.00,"2,165",7762070.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1987,VIRGINIA,"FLOUNDER, SUMMER",5790900.00,"2,627",6545326.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1987,VIRGINIA,"FLOUNDER, SUMMER",10370871.00,"4,704",,Public,Recreational,,172735,MRIP
1986,CONNECTICUT,"FLOUNDER, SUMMER",160200.00,73,205056.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,CONNECTICUT,"FLOUNDER, SUMMER",713569.00,324,,Public,Recreational,,172735,MRIP
1986,DELAWARE,"FLOUNDER, SUMMER",347951.00,158,,Public,Recreational,,172735,MRIP
1986,DELAWARE,"FLOUNDER, SUMMER",3800.00,2,4028.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,MARYLAND,"FLOUNDER, SUMMER",405684.00,184,,Public,Recreational,,172735,MRIP
1986,MARYLAND,"FLOUNDER, SUMMER",315500.00,143,359337.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,MASSACHUSETTS,"FLOUNDER, SUMMER",2953600.00,"1,340",3878269.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,MASSACHUSETTS,"FLOUNDER, SUMMER",7453771.00,"3,381",,Public,Recreational,,172735,MRIP
1986,NEW HAMPSHIRE,"FLOUNDER, SUMMER",1823.00,1,,Public,Recreational,,172735,MRIP
1986,NEW HAMPSHIRE,"FLOUNDER, SUMMER",100.00,0,91.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,NEW JERSEY,"FLOUNDER, SUMMER",6807358.00,"3,088",,Public,Recreational,,172735,MRIP
1986,NEW JERSEY,"FLOUNDER, SUMMER",4016900.00,"1,822",4648812.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,NEW YORK,"FLOUNDER, SUMMER",2737500.00,"1,242",4118985.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,NEW YORK,"FLOUNDER, SUMMER",3283987.00,"1,490",,Public,Recreational,,172735,MRIP
1986,NORTH CAROLINA,"FLOUNDER, SUMMER",3753378.00,"1,703",,Public,Recreational,,172735,MRIP
1986,NORTH CAROLINA,"FLOUNDER, SUMMER",6231310.00,"2,827",6700683.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,RHODE ISLAND,"FLOUNDER, SUMMER",2822016.00,"1,280",,Public,Recreational,,172735,MRIP
1986,RHODE ISLAND,"FLOUNDER, SUMMER",7042100.00,"3,194",9085350.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,VIRGINIA,"FLOUNDER, SUMMER",3712400.00,"1,684",3961803.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1986,VIRGINIA,"FLOUNDER, SUMMER",876728.00,398,,Public,Recreational,,172735,MRIP
1985,CONNECTICUT,"FLOUNDER, SUMMER",183000.00,83,183000.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,CONNECTICUT,"FLOUNDER, SUMMER",525322.00,238,,Public,Recreational,,172735,MRIP
1985,DELAWARE,"FLOUNDER, SUMMER",200330.00,91,,Public,Recreational,,172735,MRIP
1985,DELAWARE,"FLOUNDER, SUMMER",4100.00,2,3690.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,MAINE,"FLOUNDER, SUMMER",2500.00,1,668.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,MARYLAND,"FLOUNDER, SUMMER",171952.00,78,,Public,Recreational,,172735,MRIP
1985,MARYLAND,"FLOUNDER, SUMMER",577406.00,262,565049.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,MASSACHUSETTS,"FLOUNDER, SUMMER",81384.00,37,,Public,Recreational,,172735,MRIP
1985,MASSACHUSETTS,"FLOUNDER, SUMMER",2249400.00,"1,020",2530063.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,NEW HAMPSHIRE,"FLOUNDER, SUMMER",300.00,0,225.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,NEW JERSEY,"FLOUNDER, SUMMER",5634200.00,"2,556",4960768.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,NEW JERSEY,"FLOUNDER, SUMMER",14134738.00,"6,411",,Public,Recreational,,172735,MRIP
1985,NEW YORK,"FLOUNDER, SUMMER",2517400.00,"1,142",2952643.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,NEW YORK,"FLOUNDER, SUMMER",4928154.00,"2,235",,Public,Recreational,,172735,MRIP
1985,NORTH CAROLINA,"FLOUNDER, SUMMER",2153054.00,977,,Public,Recreational,,172735,MRIP
1985,NORTH CAROLINA,"FLOUNDER, SUMMER",8968385.00,"4,068",7877020.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,RHODE ISLAND,"FLOUNDER, SUMMER",1035232.00,470,,Public,Recreational,,172735,MRIP
1985,RHODE ISLAND,"FLOUNDER, SUMMER",7532800.00,"3,417",7853454.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,VIRGINIA,"FLOUNDER, SUMMER",5036651.00,"2,285",4383716.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1985,VIRGINIA,"FLOUNDER, SUMMER",1912521.00,868,,Public,Recreational,,172735,MRIP
1984,CONNECTICUT,"FLOUNDER, SUMMER",130800.00,59,130800.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,CONNECTICUT,"FLOUNDER, SUMMER",779213.00,353,,Public,Recreational,,172735,MRIP
1984,DELAWARE,"FLOUNDER, SUMMER",690407.00,313,,Public,Recreational,,172735,MRIP
1984,DELAWARE,"FLOUNDER, SUMMER",8700.00,4,6855.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,MAINE,"FLOUNDER, SUMMER",2400.00,1,453.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,MARYLAND,"FLOUNDER, SUMMER",1301606.00,590,,Public,Recreational,,172735,MRIP
1984,MARYLAND,"FLOUNDER, SUMMER",812700.00,369,557405.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,MASSACHUSETTS,"FLOUNDER, SUMMER",744356.00,338,,Public,Recreational,,172735,MRIP
1984,MASSACHUSETTS,"FLOUNDER, SUMMER",1488100.00,675,1515382.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,NEW HAMPSHIRE,"FLOUNDER, SUMMER",200.00,0,145.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,NEW JERSEY,"FLOUNDER, SUMMER",6364400.00,"2,887",3924340.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,NEW JERSEY,"FLOUNDER, SUMMER",11827786.00,"5,365",,Public,Recreational,,172735,MRIP
1984,NEW YORK,"FLOUNDER, SUMMER",2294700.00,"1,041",2405127.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,NEW YORK,"FLOUNDER, SUMMER",6177882.00,"2,802",,Public,Recreational,,172735,MRIP
1984,NORTH CAROLINA,"FLOUNDER, SUMMER",2025373.00,919,,Public,Recreational,,172735,MRIP
1984,NORTH CAROLINA,"FLOUNDER, SUMMER",12792430.00,"5,803",7349308.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,RHODE ISLAND,"FLOUNDER, SUMMER",365593.00,166,,Public,Recreational,,172735,MRIP
1984,RHODE ISLAND,"FLOUNDER, SUMMER",4479300.00,"2,032",4666871.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,VIRGINIA,"FLOUNDER, SUMMER",9673400.00,"4,388",5577028.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1984,VIRGINIA,"FLOUNDER, SUMMER",4313687.00,"1,957",,Public,Recreational,,172735,MRIP
1983,CONNECTICUT,"FLOUNDER, SUMMER",129300.00,59,129300.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,CONNECTICUT,"FLOUNDER, SUMMER",912862.00,414,,Public,Recreational,,172735,MRIP
1983,DELAWARE,"FLOUNDER, SUMMER",686222.00,311,,Public,Recreational,,172735,MRIP
1983,DELAWARE,"FLOUNDER, SUMMER",5300.00,2,3639.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,MAINE,"FLOUNDER, SUMMER",83500.00,38,51873.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,MARYLAND,"FLOUNDER, SUMMER",1052362.00,477,,Public,Recreational,,172735,MRIP
1983,MARYLAND,"FLOUNDER, SUMMER",936500.00,425,559113.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,MASSACHUSETTS,"FLOUNDER, SUMMER",2341400.00,"1,062",1845278.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,MASSACHUSETTS,"FLOUNDER, SUMMER",831423.00,377,,Public,Recreational,,172735,MRIP
1983,NEW JERSEY,"FLOUNDER, SUMMER",17524218.00,"7,949",,Public,Recreational,,172735,MRIP
1983,NEW JERSEY,"FLOUNDER, SUMMER",4826200.00,"2,189",3294289.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,NEW YORK,"FLOUNDER, SUMMER",1435100.00,651,1333142.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,NEW YORK,"FLOUNDER, SUMMER",6254830.00,"2,837",,Public,Recreational,,172735,MRIP
1983,NORTH CAROLINA,"FLOUNDER, SUMMER",986356.00,447,,Public,Recreational,,172735,MRIP
1983,NORTH CAROLINA,"FLOUNDER, SUMMER",7279379.00,"3,302",4098101.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,RHODE ISLAND,"FLOUNDER, SUMMER",314146.00,142,,Public,Recreational,,172735,MRIP
1983,RHODE ISLAND,"FLOUNDER, SUMMER",4599100.00,"2,086",4152094.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,VIRGINIA,"FLOUNDER, SUMMER",8134000.00,"3,690",4608716.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1983,VIRGINIA,"FLOUNDER, SUMMER",8177999.00,"3,710",,Public,Recreational,,172735,MRIP
1982,CONNECTICUT,"FLOUNDER, SUMMER",64100.00,29,55118.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,CONNECTICUT,"FLOUNDER, SUMMER",348317.00,158,,Public,Recreational,,172735,MRIP
1982,DELAWARE,"FLOUNDER, SUMMER",974433.00,442,,Public,Recreational,,172735,MRIP
1982,DELAWARE,"FLOUNDER, SUMMER",7500.00,3,6000.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,MAINE,"FLOUNDER, SUMMER",17900.00,8,8784.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,MARYLAND,"FLOUNDER, SUMMER",222321.00,101,,Public,Recreational,,172735,MRIP
1982,MARYLAND,"FLOUNDER, SUMMER",360100.00,163,244283.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,MASSACHUSETTS,"FLOUNDER, SUMMER",1665200.00,755,1121674.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,MASSACHUSETTS,"FLOUNDER, SUMMER",3074331.00,"1,395",,Public,Recreational,,172735,MRIP
1982,NEW HAMPSHIRE,"FLOUNDER, SUMMER",1367.00,1,,Public,Recreational,,172735,MRIP
1982,NEW HAMPSHIRE,"FLOUNDER, SUMMER",400.00,0,223.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,NEW JERSEY,"FLOUNDER, SUMMER",5970143.00,"2,708",,Public,Recreational,,172735,MRIP
1982,NEW JERSEY,"FLOUNDER, SUMMER",4318000.00,"1,959",3232035.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,NEW YORK,"FLOUNDER, SUMMER",1865100.00,846,1655048.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,NEW YORK,"FLOUNDER, SUMMER",4461801.00,"2,024",,Public,Recreational,,172735,MRIP
1982,NORTH CAROLINA,"FLOUNDER, SUMMER",2028700.00,920,,Public,Recreational,,172735,MRIP
1982,NORTH CAROLINA,"FLOUNDER, SUMMER",6499785.00,"2,948",4278486.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,RHODE ISLAND,"FLOUNDER, SUMMER",1227903.00,557,,Public,Recreational,,172735,MRIP
1982,RHODE ISLAND,"FLOUNDER, SUMMER",3982600.00,"1,806",3379666.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,VIRGINIA,"FLOUNDER, SUMMER",4331900.00,"1,965",2773431.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1982,VIRGINIA,"FLOUNDER, SUMMER",5408704.00,"2,453",,Public,Recreational,,172735,MRIP
1981,CONNECTICUT,"FLOUNDER, SUMMER",81200.00,37,77024.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,CONNECTICUT,"FLOUNDER, SUMMER",199307.00,90,,Public,Recreational,,172735,MRIP
1981,DELAWARE,"FLOUNDER, SUMMER",397183.00,180,,Public,Recreational,,172735,MRIP
1981,DELAWARE,"FLOUNDER, SUMMER",6700.00,3,4355.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,MAINE,"FLOUNDER, SUMMER",2500.00,1,2087.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,MAINE,"FLOUNDER, SUMMER",705.00,0,,Public,Recreational,,172735,MRIP
1981,MARYLAND,"FLOUNDER, SUMMER",583172.00,265,,Public,Recreational,,172735,MRIP
1981,MARYLAND,"FLOUNDER, SUMMER",403200.00,183,263179.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,MASSACHUSETTS,"FLOUNDER, SUMMER",597800.00,271,520405.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,MASSACHUSETTS,"FLOUNDER, SUMMER",222813.00,101,,Public,Recreational,,172735,MRIP
1981,NEW JERSEY,"FLOUNDER, SUMMER",5669551.00,"2,572",,Public,Recreational,,172735,MRIP
1981,NEW JERSEY,"FLOUNDER, SUMMER",4008300.00,"1,818",2763940.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,NEW YORK,"FLOUNDER, SUMMER",1984800.00,900,1832364.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,NEW YORK,"FLOUNDER, SUMMER",4490833.00,"2,037",,Public,Recreational,,172735,MRIP
1981,NORTH CAROLINA,"FLOUNDER, SUMMER",1806884.00,820,,Public,Recreational,,172735,MRIP
1981,NORTH CAROLINA,"FLOUNDER, SUMMER",7563300.00,"3,431",4759904.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,RHODE ISLAND,"FLOUNDER, SUMMER",2860500.00,"1,298",2492870.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,RHODE ISLAND,"FLOUNDER, SUMMER",407368.00,185,,Public,Recreational,,172735,MRIP
1981,VIRGINIA,"FLOUNDER, SUMMER",3651900.00,"1,656",1982788.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1981,VIRGINIA,"FLOUNDER, SUMMER",2076772.00,942,,Public,Recreational,,172735,MRIP
1980,CONNECTICUT,"FLOUNDER, SUMMER",48400.00,22,41607.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,DELAWARE,"FLOUNDER, SUMMER",600.00,0,300.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,MAINE,"FLOUNDER, SUMMER",4000.00,2,2222.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,MARYLAND,"FLOUNDER, SUMMER",1323900.00,601,620270.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,MASSACHUSETTS,"FLOUNDER, SUMMER",365600.00,166,329143.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,NEW JERSEY,"FLOUNDER, SUMMER",4805400.00,"2,180",2724224.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,NEW YORK,"FLOUNDER, SUMMER",1245900.00,565,1193353.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,NORTH CAROLINA,"FLOUNDER, SUMMER",13916867.00,"6,313",6259110.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,RHODE ISLAND,"FLOUNDER, SUMMER",1276500.00,579,1164436.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1980,VIRGINIA,"FLOUNDER, SUMMER",8503500.00,"3,857",3856432.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,CONNECTICUT,"FLOUNDER, SUMMER",30400.00,14,24788.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,DELAWARE,"FLOUNDER, SUMMER",6300.00,3,2252.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,MAINE,"FLOUNDER, SUMMER",4600.00,2,2276.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,MARYLAND,"FLOUNDER, SUMMER",1712300.00,777,812833.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,MASSACHUSETTS,"FLOUNDER, SUMMER",1174700.00,533,887296.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,NEW JERSEY,"FLOUNDER, SUMMER",6278800.00,"2,848",3931131.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,NEW YORK,"FLOUNDER, SUMMER",1426600.00,647,1161377.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,NORTH CAROLINA,"FLOUNDER, SUMMER",16376919.00,"7,429",7800437.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,RHODE ISLAND,"FLOUNDER, SUMMER",2824700.00,"1,281",2052737.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1979,VIRGINIA,"FLOUNDER, SUMMER",10018500.00,"4,544",4325899.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,CONNECTICUT,"FLOUNDER, SUMMER",110800.00,50,89325.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,DELAWARE,"FLOUNDER, SUMMER",500.00,0,205.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,MARYLAND,"FLOUNDER, SUMMER",676400.00,307,355758.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,MASSACHUSETTS,"FLOUNDER, SUMMER",1438700.00,653,1046074.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,NEW JERSEY,"FLOUNDER, SUMMER",5413600.00,"2,456",3573301.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,NEW YORK,"FLOUNDER, SUMMER",1947900.00,884,1445785.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,NORTH CAROLINA,"FLOUNDER, SUMMER",10903165.00,"4,946",5510225.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,RHODE ISLAND,"FLOUNDER, SUMMER",2238300.00,"1,015",1641847.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1978,VIRGINIA,"FLOUNDER, SUMMER",5940100.00,"2,694",2794437.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,CONNECTICUT,"FLOUNDER, SUMMER",63500.00,29,34372.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,DELAWARE,"FLOUNDER, SUMMER",4500.00,2,2111.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,MARYLAND,"FLOUNDER, SUMMER",739100.00,335,363931.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,MASSACHUSETTS,"FLOUNDER, SUMMER",1477500.00,670,830075.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,NEW JERSEY,"FLOUNDER, SUMMER",6566000.00,"2,978",3445001.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,NEW YORK,"FLOUNDER, SUMMER",2147000.00,974,1306243.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,RHODE ISLAND,"FLOUNDER, SUMMER",4057800.00,"1,841",2207081.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1977,VIRGINIA,"FLOUNDER, SUMMER",4539600.00,"2,059",2004965.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,CONNECTICUT,"FLOUNDER, SUMMER",78800.00,36,37107.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,DELAWARE,"FLOUNDER, SUMMER",3300.00,1,990.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,MAINE,"FLOUNDER, SUMMER",100.00,0,14.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,MARYLAND,"FLOUNDER, SUMMER",696500.00,316,236803.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, SUMMER",4019500.00,"1,823",1918919.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,NEW JERSEY,"FLOUNDER, SUMMER",5646900.00,"2,561",2341437.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,NEW YORK,"FLOUNDER, SUMMER",3202600.00,"1,453",1499781.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, SUMMER",6790200.00,"3,080",3509233.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,VIRGINIA,"FLOUNDER, SUMMER",3303100.00,"1,498",1157826.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,CONNECTICUT,"FLOUNDER, SUMMER",38400.00,17,20728.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,DELAWARE,"FLOUNDER, SUMMER",4700.00,2,1320.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,MARYLAND,"FLOUNDER, SUMMER",892700.00,405,268735.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,MASSACHUSETTS,"FLOUNDER, SUMMER",1768300.00,802,846353.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,NEW JERSEY,"FLOUNDER, SUMMER",4314100.00,"1,957",1652300.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,NEW YORK,"FLOUNDER, SUMMER",3233000.00,"1,466",1282905.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,RHODE ISLAND,"FLOUNDER, SUMMER",3092800.00,"1,403",1615633.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1975,VIRGINIA,"FLOUNDER, SUMMER",3428300.00,"1,555",957737.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,CONNECTICUT,"FLOUNDER, SUMMER",26300.00,12,9499.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,MAINE,"FLOUNDER, SUMMER",100.00,0,16.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,MARYLAND,"FLOUNDER, SUMMER",708800.00,322,159658.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,MASSACHUSETTS,"FLOUNDER, SUMMER",1689000.00,766,440631.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,NEW JERSEY,"FLOUNDER, SUMMER",3499100.00,"1,587",1153378.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,NEW YORK,"FLOUNDER, SUMMER",2487000.00,"1,128",845952.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,RHODE ISLAND,"FLOUNDER, SUMMER",2552000.00,"1,158",837781.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1974,VIRGINIA,"FLOUNDER, SUMMER",3111000.00,"1,411",784180.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,CONNECTICUT,"FLOUNDER, SUMMER",51800.00,23,24072.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,DELAWARE,"FLOUNDER, SUMMER",100.00,0,18.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,MAINE,"FLOUNDER, SUMMER",,,7.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,MARYLAND,"FLOUNDER, SUMMER",495000.00,225,151671.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,MASSACHUSETTS,"FLOUNDER, SUMMER",506000.00,230,200733.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,NEW JERSEY,"FLOUNDER, SUMMER",3091900.00,"1,402",1103209.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,NEW YORK,"FLOUNDER, SUMMER",1825800.00,828,926388.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,RHODE ISLAND,"FLOUNDER, SUMMER",640000.00,290,302159.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1973,VIRGINIA,"FLOUNDER, SUMMER",3231600.00,"1,466",869911.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,CONNECTICUT,"FLOUNDER, SUMMER",7100.00,3,3541.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,MARYLAND,"FLOUNDER, SUMMER",276600.00,125,103184.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,MASSACHUSETTS,"FLOUNDER, SUMMER",93100.00,42,46396.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,NEW JERSEY,"FLOUNDER, SUMMER",1851700.00,840,738274.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,NEW YORK,"FLOUNDER, SUMMER",1101000.00,499,438886.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,RHODE ISLAND,"FLOUNDER, SUMMER",275500.00,125,149406.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1972,VIRGINIA,"FLOUNDER, SUMMER",1856500.00,842,589709.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,CONNECTICUT,"FLOUNDER, SUMMER",33600.00,15,17140.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,MARYLAND,"FLOUNDER, SUMMER",296400.00,134,101072.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,MASSACHUSETTS,"FLOUNDER, SUMMER",89200.00,40,37609.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,NEW JERSEY,"FLOUNDER, SUMMER",1849800.00,839,672750.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1971,NEW YORK,"FLOUNDER, SUMMER",1090300.00,495,359775.00,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
